UTC DateTime,region,nuclear(GW),geothermal(GW),biomass(GW),coal(GW),wind(GW),solar(GW),hydro(GW),gas(GW),oil,unknown,hydro-discharge,battery_discharge,renewable_percentage,total_consumption(GW),breakdown estimated?,UTC time,UTC date,Carbon_Intensity(gCO2eq/kWh),intensity estimated?
7/16/2024 0:00,US-SE-SEPA,0,0,0,0,0,0,293,0,0,0,0,0,100,293,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-SE-SEPA,0,0,0,0,0,0,0,0,0,0,0,0,,0,FALSE,1:00:00,7/16/2024,512,TRUE
7/16/2024 1:00,US-SE-SEPA,0,0,0,0,0,0,30,0,0,0,0,0,100,30,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-SE-SEPA,0,0,0,0,0,0,30,0,0,0,0,0,100,30,TRUE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-SE-SEPA,0,0,0,0,0,0,75,0,0,0,0,0,100,75,TRUE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-SE-SEPA,0,0,0,0,0,0,32,0,0,0,0,0,100,32,TRUE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-SE-SEPA,0,0,0,0,0,0,0,0,0,0,0,0,,0,FALSE,5:00:00,7/16/2024,532,TRUE
7/16/2024 5:00,US-SE-SEPA,0,0,0,0,0,0,9,0,0,0,0,0,100,9,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-SE-SEPA,0,0,0,0,0,0,0,0,0,0,0,0,,0,FALSE,6:00:00,7/16/2024,519,TRUE
7/16/2024 6:00,US-SE-SEPA,0,0,0,0,0,0,13,0,0,0,0,0,100,13,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-SE-SEPA,0,0,0,0,0,0,0,0,0,0,0,0,,0,FALSE,7:00:00,7/16/2024,489,TRUE
7/16/2024 7:00,US-SE-SEPA,0,0,0,0,0,0,20,0,0,0,0,0,100,20,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-SE-SEPA,0,0,0,0,0,0,31,0,0,0,0,0,100,31,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-SE-SEPA,0,0,0,0,0,0,92,0,0,0,0,0,100,92,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-SE-SEPA,0,0,0,0,0,0,298,0,0,0,0,0,100,298,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-SE-SEPA,0,0,0,0,0,0,483,0,0,0,0,0,100,483,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-SE-SEPA,0,0,0,0,0,0,528,0,0,0,0,0,100,528,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-SE-SEPA,0,0,0,0,0,0,468,0,0,0,0,0,100,468,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-SE-SEPA,0,0,0,0,0,0,322,0,0,0,0,0,100,322,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-SE-SEPA,0,0,0,0,0,0,178,0,0,0,0,0,100,178,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-SE-SEPA,0,0,0,0,0,0,0,0,0,0,0,0,,0,FALSE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-SE-SEPA,0,0,0,0,0,0,255,0,0,0,0,0,100,255,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-SE-SEPA,0,0,0,0,0,0,616,0,0,0,0,0,100,616,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-SE-SEPA,0,0,0,0,0,0,836,0,0,0,0,0,100,836,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-SE-SEPA,0,0,0,0,0,0,908,0,0,0,0,0,100,908,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-SE-SEPA,0,0,0,0,0,0,905,0,0,0,0,0,100,905,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-SE-SEPA,0,0,0,0,0,0,736,0,0,0,0,0,100,736,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-SE-SEPA,0,0,0,0,0,0,504,0,0,0,0,0,100,504,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-SE-SEPA,0,0,0,0,0,0,127,0,0,0,0,0,100,127,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-SE-SEPA,0,0,0,0,0,0,13,0,0,0,0,0,100,13,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-SE-SEPA,0,0,0,0,0,0,30,0,0,0,0,0,100,30,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-SE-SOCO,6892,0,0,6894,0,0,303,19109,0,54,0,0,1,33252,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-SE-SOCO,6890,0,0,6607,0,0,278,17266,0,59,0,0,1,31100,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-SE-SOCO,6890,0,0,6607,0,0,278,17266,0,59,0,0,1,31100,TRUE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-SE-SOCO,6900,0,0,6207,0,0,282,16431,0,60,0,0,1,29879,TRUE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-SE-SOCO,6907,0,0,6107,0,0,293,15772,0,59,0,0,1,29138,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-SE-SOCO,6910,0,0,6116,0,0,270,15356,0,59,0,0,1,28711,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-SE-SOCO,6914,0,0,6166,0,0,267,15078,0,59,0,0,1,28484,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-SE-SOCO,6918,0,0,6170,0,2,250,15008,0,59,0,0,1,28408,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-SE-SOCO,6925,0,0,6158,0,253,274,14817,0,60,0,0,2,28487,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-SE-SOCO,6916,0,0,6106,0,912,275,15347,0,59,0,0,4,29616,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-SE-SOCO,6903,0,0,6165,0,1277,276,16875,0,58,0,0,5,31555,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-SE-SOCO,6895,0,0,6808,0,1504,281,18864,0,58,0,0,5,34410,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-SE-SOCO,6883,0,0,7674,0,1532,348,20736,0,58,0,0,5,37231,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-SE-SOCO,6878,0,0,8324,0,1518,363,22418,0,57,0,0,5,39558,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-SE-SOCO,6868,0,0,8823,0,1611,508,23747,0,58,0,0,5,41614,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-SE-SOCO,6865,0,0,9070,0,1559,638,24499,0,58,0,0,5,42689,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-SE-SOCO,6861,0,0,9082,0,1357,821,24885,0,58,0,0,5,43063,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-SE-SOCO,6859,0,0,8921,0,1235,1013,24898,0,58,0,0,5,42984,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-SE-SOCO,6860,0,0,8877,0,1076,1083,24827,0,57,0,0,5,42780,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-SE-SOCO,6859,0,0,8971,0,773,1155,24652,0,57,0,0,5,42468,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-SE-SOCO,6862,0,0,8795,0,366,1043,24609,0,58,0,0,3,41733,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-SE-SOCO,6896,0,0,9073,0,49,788,24727,0,59,0,0,2,41592,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-SE-SOCO,6829,0,0,8716,0,0,580,24061,0,59,0,0,1,40245,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-SE-SOCO,6843,0,0,8474,0,0,190,20946,0,54,0,0,1,36507,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-SE-SOCO,6778,0,0,8293,0,0,451,22730,0,59,0,0,1,38312,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-SE-SOCO,6839,0,0,7997,0,0,128,18886,0,53,0,0,0,33903,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-SE-SOCO,6861,0,0,7239,0,0,107,17522,0,54,0,0,0,31783,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 19:00,US-SE-SOCO,6839,0,0,9447,0,1406,565,24012,0,55,0,0,5,42324,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-SE-SOCO,6831,0,0,8748,0,1062,773,24109,0,56,0,0,4,41579,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-SE-SOCO,6841,0,0,7678,0,690,883,23912,0,55,0,0,4,40059,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-SE-SOCO,6828,0,0,7668,0,368,920,23441,0,54,0,0,3,39279,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-SE-SOCO,6841,0,0,7930,0,125,970,22987,0,55,0,0,3,38908,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-SE-SOCO,6859,0,0,8082,0,18,312,23064,0,54,0,0,1,38389,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-SE-SOCO,6873,0,0,8302,0,0,108,22503,0,55,0,0,0,37841,FALSE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-SE-SOCO,6877,0,0,7175,0,0,98,21351,0,54,0,0,0,35555,FALSE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-SE-SOCO,6892,0,0,6449,0,0,50,19305,0,56,0,0,0,32752,FALSE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-SE-SOCO,6907,0,0,6393,0,0,47,16575,0,55,0,0,0,29977,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-SE-SOCO,6907,0,0,6393,0,0,47,16575,0,55,0,0,0,29977,TRUE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-SE-SOCO,6922,0,0,5997,0,0,49,15676,0,55,0,0,0,28698,TRUE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-SE-SOCO,6939,0,0,5564,0,0,44,15379,0,56,0,0,0,27981,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-SE-SOCO,6942,0,0,5341,0,0,41,15272,0,56,0,0,0,27651,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-SE-SOCO,6951,0,0,5410,0,0,27,15433,0,54,0,0,0,27876,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-SE-SOCO,6952,0,0,5557,0,2,25,15745,0,55,0,0,0,28336,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-SE-SOCO,6952,0,0,5719,0,225,65,15989,1,50,0,0,1,29001,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-SE-SOCO,6944,0,0,5911,0,799,30,16168,4,60,0,0,3,29917,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-SE-SOCO,6933,0,0,6444,0,1194,26,17057,4,55,0,0,4,31712,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-SE-SOCO,6926,0,0,6894,0,1414,44,18391,3,55,0,0,4,33727,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-SE-SOCO,6919,0,0,7502,0,1555,61,20082,3,57,0,0,4,36178,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-SE-SOCO,6913,0,0,8021,0,1568,84,21570,4,56,0,0,4,38214,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-SE-SOCO,6903,0,0,8018,0,1554,400,22649,4,56,0,0,5,39583,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-SE-SOCO,6900,0,0,8170,0,1494,701,23265,3,56,0,0,5,40589,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-SE-SOCO,6893,0,0,8326,0,1447,950,23492,3,55,0,0,6,41166,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-SE-SOCO,6888,0,0,8475,0,1300,1083,23735,3,55,0,0,6,41540,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-SE-SOCO,6893,0,0,8425,0,1064,1220,23738,3,56,0,0,6,41398,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-SE-SOCO,6891,0,0,8393,0,859,1051,23703,3,55,0,0,5,40954,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-SE-SOCO,6891,0,0,8615,0,424,792,23663,0,55,0,0,3,40441,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-SE-SOCO,6929,0,0,8614,0,47,501,23386,0,55,0,0,1,39533,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-SE-SOCO,6874,0,0,8334,0,0,306,22719,0,55,0,0,1,38288,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-SE-SOCO,6832,0,0,7836,0,0,193,21378,0,55,0,0,1,36294,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-SW-AZPS,0,0,0,1391,280,0,0,1697,0,250,0,0,8,3618,TRUE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-SW-AZPS,0,0,0,1394,308,100,0,1759,0,223,0,0,11,3784,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-SW-AZPS,0,0,0,1398,327,101,0,1768,0,178,0,0,11,3772,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-SW-AZPS,0,0,0,1392,284,102,0,1750,0,53,0,0,11,3581,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-SW-AZPS,0,0,0,1392,284,0,0,1750,0,53,0,0,8,3479,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-SW-AZPS,0,0,0,1372,295,0,0,1553,0,49,0,0,9,3270,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-SW-AZPS,0,0,0,1354,276,0,0,1423,0,46,0,0,9,3099,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-SW-AZPS,0,0,0,1348,245,0,0,1341,0,45,0,0,8,2980,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-SW-AZPS,0,0,0,1344,201,0,0,1297,0,45,0,0,7,2887,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-SW-AZPS,0,0,0,1242,189,13,0,1287,0,45,0,0,7,2777,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-SW-AZPS,0,0,0,1060,165,228,0,1179,0,44,0,0,15,2676,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-SW-AZPS,0,0,0,1044,143,641,0,1115,0,45,0,0,26,2988,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-SW-AZPS,0,0,0,1046,107,928,0,1171,0,43,0,0,31,3296,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-SW-AZPS,0,0,0,1120,83,995,0,1219,0,44,0,0,31,3461,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-SW-AZPS,0,0,0,1224,95,985,0,1270,0,46,0,0,30,3619,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-SW-AZPS,0,0,0,1367,109,998,0,1274,0,45,0,0,29,3792,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-SW-AZPS,0,0,0,1387,116,1003,0,1524,0,46,0,0,27,4076,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-SW-AZPS,0,0,0,1400,146,986,0,1704,0,45,0,0,26,4281,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-SW-AZPS,0,0,0,1436,197,978,0,1918,0,64,0,0,26,4594,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-SW-AZPS,0,0,0,1445,205,938,0,1943,0,75,0,0,25,4606,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-SW-AZPS,0,0,0,1437,213,908,0,2017,0,137,0,0,24,4712,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-SW-AZPS,0,0,0,1373,270,714,0,2001,0,193,0,0,22,4550,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-SW-AZPS,0,0,0,1368,232,428,0,2172,0,317,0,0,15,4518,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-SW-AZPS,0,0,0,1187,276,79,0,1936,0,297,0,0,9,3776,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 4:00,US-SW-AZPS,0,0,0,1392,407,97,0,1638,0,283,0,0,13,3817,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 5:00,US-SW-AZPS,0,0,0,1393,302,87,0,1690,0,51,0,0,11,3523,FALSE,5:00:00,7/15/2024,459,FALSE
7/15/2024 6:00,US-SW-AZPS,0,0,0,1392,235,0,0,1608,0,36,0,0,7,3271,FALSE,6:00:00,7/15/2024,489,FALSE
7/15/2024 19:00,US-SW-AZPS,0,0,0,1336,18,940,0,1601,0,32,0,0,24,3927,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-SW-AZPS,0,0,0,1392,34,850,0,1548,0,77,0,0,23,3901,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-SW-AZPS,0,0,0,1402,56,867,0,1676,0,81,0,0,23,4082,FALSE,21:00:00,7/15/2024,253,FALSE
7/15/2024 22:00,US-SW-AZPS,0,0,0,1390,121,941,0,1681,0,102,0,0,25,4235,FALSE,22:00:00,7/15/2024,300,FALSE
7/15/2024 23:00,US-SW-AZPS,0,0,0,1390,186,923,0,1679,0,144,0,0,26,4322,FALSE,23:00:00,7/15/2024,312,FALSE
7/16/2024 0:00,US-SW-AZPS,0,0,0,1391,316,839,0,1675,0,257,0,0,26,4478,FALSE,0:00:00,7/16/2024,322,FALSE
7/16/2024 1:00,US-SW-AZPS,0,0,0,1390,332,655,0,1670,0,248,0,0,23,4294,TRUE,1:00:00,7/16/2024,350,FALSE
7/16/2024 2:00,US-SW-AZPS,0,0,0,1388,348,471,0,1665,0,239,0,0,20,4111,TRUE,2:00:00,7/16/2024,352,FALSE
7/16/2024 3:00,US-SW-AZPS,0,0,0,1387,364,0,0,1660,0,230,0,0,10,3641,TRUE,3:00:00,7/16/2024,337,FALSE
7/16/2024 4:00,US-SW-AZPS,0,0,0,1385,380,102,0,1655,0,221,0,0,13,3743,FALSE,4:00:00,7/16/2024,340,FALSE
7/16/2024 5:00,US-SW-AZPS,0,0,0,1389,342,104,0,1634,0,47,0,0,13,3516,FALSE,5:00:00,7/16/2024,387,FALSE
7/16/2024 6:00,US-SW-AZPS,0,0,0,1362,323,104,0,1549,0,40,0,0,13,3378,FALSE,6:00:00,7/16/2024,333,FALSE
7/16/2024 7:00,US-SW-AZPS,0,0,0,1362,323,0,0,1549,0,40,0,0,10,3274,TRUE,7:00:00,7/16/2024,333,TRUE
7/16/2024 8:00,US-SW-AZPS,0,0,0,1349,332,0,0,1396,0,37,0,0,11,3114,TRUE,8:00:00,7/16/2024,310,TRUE
7/16/2024 9:00,US-SW-AZPS,0,0,0,1338,339,0,0,1307,0,32,0,0,11,3016,TRUE,9:00:00,7/16/2024,327,TRUE
7/16/2024 10:00,US-SW-AZPS,0,0,0,1338,303,0,0,1286,0,32,0,0,10,2959,TRUE,10:00:00,7/16/2024,338,TRUE
7/16/2024 11:00,US-SW-AZPS,0,0,0,1340,296,0,0,1278,0,32,0,0,10,2946,TRUE,11:00:00,7/16/2024,340,TRUE
7/16/2024 12:00,US-SW-AZPS,0,0,0,1311,286,46,0,1282,0,33,0,0,11,2959,TRUE,12:00:00,7/16/2024,328,TRUE
7/16/2024 13:00,US-SW-AZPS,0,0,0,1168,255,228,0,1154,0,33,0,0,17,2839,TRUE,13:00:00,7/16/2024,219,TRUE
7/16/2024 14:00,US-SW-AZPS,0,0,0,1097,209,622,0,1142,0,33,0,0,27,3103,TRUE,14:00:00,7/16/2024,169,TRUE
7/16/2024 15:00,US-SW-AZPS,0,0,0,1083,189,865,0,1128,0,33,0,0,32,3297,TRUE,15:00:00,7/16/2024,155,TRUE
7/16/2024 16:00,US-SW-AZPS,0,0,0,1139,179,953,0,1127,0,34,0,0,33,3432,TRUE,16:00:00,7/16/2024,157,TRUE
7/16/2024 17:00,US-SW-AZPS,0,0,0,1218,170,983,0,1144,0,34,0,0,32,3549,TRUE,17:00:00,7/16/2024,165,TRUE
7/16/2024 18:00,US-SW-AZPS,0,0,0,1297,179,984,0,1251,0,34,0,0,31,3745,TRUE,18:00:00,7/16/2024,186,TRUE
7/16/2024 19:00,US-SW-AZPS,0,0,0,1361,186,989,0,1356,0,35,0,0,30,3927,TRUE,19:00:00,7/16/2024,195,TRUE
7/16/2024 20:00,US-SW-AZPS,0,0,0,1396,201,978,0,1488,0,40,0,0,29,4103,TRUE,20:00:00,7/16/2024,207,TRUE
7/16/2024 21:00,US-SW-AZPS,0,0,0,1418,223,951,0,1543,0,45,0,0,28,4180,TRUE,21:00:00,7/16/2024,209,TRUE
7/16/2024 22:00,US-SW-AZPS,0,0,0,1425,257,939,0,1586,0,73,0,0,28,4280,TRUE,22:00:00,7/16/2024,235,TRUE
7/16/2024 23:00,US-SW-AZPS,0,0,0,1422,283,886,0,1648,0,116,0,0,27,4354,TRUE,23:00:00,7/16/2024,266,TRUE
7/17/2024 0:00,US-SW-AZPS,0,0,0,1399,334,762,0,1683,0,194,0,0,25,4373,TRUE,0:00:00,7/17/2024,293,TRUE
7/17/2024 1:00,US-SW-AZPS,0,0,0,1378,295,458,0,1850,0,308,0,0,18,4290,TRUE,1:00:00,7/17/2024,382,TRUE
7/17/2024 2:00,US-SW-AZPS,0,0,0,1197,339,109,0,1615,0,288,0,0,13,3549,TRUE,2:00:00,7/17/2024,448,TRUE
7/14/2024 3:00,US-SW-EPE,3,0,0,13,24,30,1,1180,0,0,0,0,4,1250,FALSE,3:00:00,7/14/2024,445,FALSE
7/14/2024 4:00,US-SW-EPE,3,0,0,12,26,20,1,1186,0,0,0,0,4,1247,FALSE,4:00:00,7/14/2024,433,FALSE
7/14/2024 5:00,US-SW-EPE,2,0,0,9,22,0,1,1184,0,0,0,0,2,1219,FALSE,5:00:00,7/14/2024,449,FALSE
7/14/2024 6:00,US-SW-EPE,2,0,0,9,23,0,0,982,0,0,0,0,2,1016,FALSE,6:00:00,7/14/2024,415,FALSE
7/14/2024 7:00,US-SW-EPE,3,0,0,9,23,0,0,981,0,0,0,0,2,1016,TRUE,7:00:00,7/14/2024,415,TRUE
7/14/2024 8:00,US-SW-EPE,3,0,0,9,24,0,0,870,0,0,0,0,3,905,TRUE,8:00:00,7/14/2024,387,TRUE
7/14/2024 9:00,US-SW-EPE,3,0,0,9,24,0,0,833,0,0,0,0,3,869,TRUE,9:00:00,7/14/2024,365,TRUE
7/14/2024 10:00,US-SW-EPE,3,0,0,9,24,0,1,835,0,0,0,0,3,871,TRUE,10:00:00,7/14/2024,336,TRUE
7/14/2024 11:00,US-SW-EPE,3,0,0,9,23,0,1,781,0,0,0,0,3,817,TRUE,11:00:00,7/14/2024,324,TRUE
7/14/2024 12:00,US-SW-EPE,3,0,0,9,22,15,1,797,0,0,0,0,4,846,TRUE,12:00:00,7/14/2024,326,TRUE
7/14/2024 13:00,US-SW-EPE,2,0,0,10,19,99,1,807,0,0,0,0,13,939,TRUE,13:00:00,7/14/2024,260,TRUE
7/14/2024 14:00,US-SW-EPE,2,0,0,11,16,163,1,801,0,0,0,0,18,994,TRUE,14:00:00,7/14/2024,232,TRUE
7/14/2024 15:00,US-SW-EPE,2,0,0,12,14,181,1,810,0,0,0,0,19,1020,TRUE,15:00:00,7/14/2024,228,TRUE
7/14/2024 16:00,US-SW-EPE,2,0,0,13,12,193,1,809,0,0,0,0,20,1029,TRUE,16:00:00,7/14/2024,230,TRUE
7/14/2024 17:00,US-SW-EPE,2,0,0,14,10,197,1,811,0,0,0,0,20,1036,TRUE,17:00:00,7/14/2024,234,TRUE
7/14/2024 18:00,US-SW-EPE,2,0,0,14,10,192,1,878,0,0,0,0,18,1096,TRUE,18:00:00,7/14/2024,232,TRUE
7/14/2024 19:00,US-SW-EPE,2,0,0,14,11,217,1,971,0,0,0,0,19,1216,TRUE,19:00:00,7/14/2024,226,TRUE
7/14/2024 20:00,US-SW-EPE,2,0,0,14,11,211,1,1102,0,0,0,0,17,1340,TRUE,20:00:00,7/14/2024,220,TRUE
7/14/2024 21:00,US-SW-EPE,2,0,0,14,10,207,1,1213,0,0,0,0,15,1447,TRUE,21:00:00,7/14/2024,231,TRUE
7/14/2024 22:00,US-SW-EPE,2,0,0,14,9,202,1,1253,0,0,0,0,14,1481,TRUE,22:00:00,7/14/2024,243,TRUE
7/14/2024 23:00,US-SW-EPE,2,0,0,14,9,197,1,1253,0,0,0,0,14,1477,TRUE,23:00:00,7/14/2024,266,TRUE
7/15/2024 0:00,US-SW-EPE,2,0,0,14,10,97,1,1259,0,0,0,0,8,1382,TRUE,0:00:00,7/15/2024,333,TRUE
7/15/2024 1:00,US-SW-EPE,2,0,0,13,12,42,1,1248,0,0,0,0,4,1318,TRUE,1:00:00,7/15/2024,402,TRUE
7/15/2024 2:00,US-SW-EPE,2,0,0,13,15,34,1,1185,0,0,0,0,4,1250,FALSE,2:00:00,7/15/2024,422,FALSE
7/15/2024 2:00,US-SW-EPE,2,0,0,13,15,20,1,1217,0,0,0,0,3,1268,TRUE,2:00:00,7/15/2024,475,TRUE
7/15/2024 3:00,US-SW-EPE,2,0,0,12,17,31,1,1169,0,0,0,0,4,1232,FALSE,3:00:00,7/15/2024,408,FALSE
7/15/2024 4:00,US-SW-EPE,2,0,0,11,20,14,1,1165,0,0,0,0,3,1212,FALSE,4:00:00,7/15/2024,420,FALSE
7/15/2024 5:00,US-SW-EPE,2,0,0,10,21,0,1,1122,0,0,0,0,2,1156,FALSE,5:00:00,7/15/2024,459,FALSE
7/15/2024 6:00,US-SW-EPE,2,0,0,9,22,0,1,1103,0,0,0,0,2,1137,FALSE,6:00:00,7/15/2024,489,FALSE
7/15/2024 19:00,US-SW-EPE,2,0,0,14,10,204,1,1029,0,0,0,0,17,1260,FALSE,19:00:00,7/15/2024,247,FALSE
7/15/2024 20:00,US-SW-EPE,1,0,0,11,8,204,1,1036,0,0,0,0,17,1261,FALSE,20:00:00,7/15/2024,249,FALSE
7/15/2024 21:00,US-SW-EPE,1,0,0,11,8,193,1,1027,0,0,0,0,16,1243,FALSE,21:00:00,7/15/2024,253,FALSE
